,rectal_temp,pulse,respiratory_rate,nasogastric_reflux_ph,packed_cell_volume,total_protein,abdomo_protein,lesion_1,lesion_2,lesion_3,age_is_adult,surgical_lesion_is_yes,surgery_is_yes,cp_data_is_no,temp_of_extremities_is_cool,temp_of_extremities_is_cold,temp_of_extremities_is_normal,temp_of_extremities_is_warm,peripheral_pulse_is_reduced,peripheral_pulse_is_normal,peripheral_pulse_is_absent,peripheral_pulse_is_increased,nasogastric_reflux_is_less_1_liter,nasogastric_reflux_is_more_1_liter,nasogastric_reflux_is_none,nasogastric_reflux_is_slight,abdominal_distention_is_slight,abdominal_distention_is_moderate,abdominal_distention_is_none,abdominal_distention_is_severe,capillary_refill_time_is_more_3_sec,capillary_refill_time_is_less_3_sec,capillary_refill_time_is_3,peristalsis_is_absent,peristalsis_is_hypomotile,peristalsis_is_normal,peristalsis_is_hypermotile,peristalsis_is_distend_small,abdomen_is_distend_small,abdomen_is_distend_large,abdomen_is_normal,abdomen_is_firm,abdomen_is_other,abdomo_appearance_is_serosanguious,abdomo_appearance_is_cloudy,abdomo_appearance_is_clear,mucous_membrane_is_dark_cyanotic,mucous_membrane_is_pale_cyanotic,mucous_membrane_is_pale_pink,mucous_membrane_is_normal_pink,mucous_membrane_is_bright_pink,mucous_membrane_is_bright_red,rectal_exam_feces_is_decreased,rectal_exam_feces_is_absent,rectal_exam_feces_is_normal,rectal_exam_feces_is_increased,rectal_exam_feces_is_serosanguious,pain_is_depressed,pain_is_mild_pain,pain_is_extreme_pain,pain_is_alert,pain_is_severe_pain,pain_is_slight,nasogastric_tube_is_slight,nasogastric_tube_is_none,nasogastric_tube_is_significant,outcome
274,-0.8907054760384773,-0.46651403610922015,-1.0978295927022248,-0.7139372413191407,-0.5319670953636985,-0.5770725938597445,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
445,0.8851591089136914,2.0767165627944797,-0.6113714873114556,1.3515678668018292,0.7024210699873894,-0.5583218794540662,0.38341138141858216,-0.13239342908357993,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
552,-0.0027731835623884637,0.7019973201438311,1.2736536710777753,-1.2303135183493832,0.7024210699873894,1.7855174212557259,-0.8126465905286439,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
228,-1.1444004167459338,-1.085137695302012,-0.732986013659148,0.4737281958504168,-0.057202416382510855,-0.5095700219993025,-0.749696170952474,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
1111,-0.763858005684749,-1.085137695302012,-0.6113714873114556,0.9384668451776352,-0.15215535217874837,-0.5020697362370312,1.2017668359087896,0.252736314319742,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
148,-0.763858005684749,0.1521096230835717,0.3615447234700829,0.008989546523198907,-0.5319670953636985,-0.6183241655522368,-0.24609281434311575,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
540,3.2952610456344926,0.42705347161370144,-0.4897569609637633,-1.2303135183493832,1.4620445563572895,1.635511706010299,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
446,0.7583116385599631,1.6986687710655513,0.6047737761654676,0.31881531274134417,-1.4814964533260737,-0.5170703077615739,2.964378584041544,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
284,0.12407428679133078,1.1831490550715582,0.3615447234700829,1.093379728286708,1.2721386847648146,-0.49831959335589554,0.38341138141858216,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
15,0.12407428679133078,-1.2226096195670768,-0.368142434616071,-0.7139372413191407,-1.5764493891223113,-0.5583218794540662,0.19456012269007292,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
854,-0.0027731835623884637,-0.9476657710369472,-0.368142434616071,-1.2303135183493832,-0.7218729669561735,1.8605202788784392,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
256,-0.5101630649773016,0.839469244408896,0.30073746029623677,1.093379728286708,2.4115739143196646,-0.41956659285204656,0.6352130597232614,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,-0.5101630649773016,-1.085137695302012,-0.8546005400068403,-1.2303135183493832,0.32260932680243926,1.185494560274019,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
4,-0.256468124269845,-0.9476657710369472,1.0912318815562367,1.3515678668018292,-0.2471082879749859,-0.5283207364049809,-0.434944073071625,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
644,-0.12962065391611674,0.1521096230835717,2.1857626186854677,-1.2303135183493832,2.4115739143196646,2.2355345669920057,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
735,-0.3833155946235733,-1.0164017331694797,-0.8546005400068403,-0.7139372413191407,-1.1016847101411236,-0.5545717365729306,-0.1831423947669459,-0.13202541212858393,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
424,0.5046166978525156,0.9769411686739609,-1.0978295927022248,0.5253658235534413,-0.15215535217874837,-0.5208204506427095,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
162,-0.5101630649773016,-1.3600815438321416,1.0912318815562367,0.4737281958504168,-0.8168259027524111,-0.5470714508106592,-0.6237953318001346,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
538,2.66102369386586,1.1831490550715582,0.3615447234700829,1.3515678668018292,0.7024210699873894,-0.5695723080974733,-0.05724155561460621,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1230,0.37776922749878733,1.6986687710655513,1.0912318815562367,-1.2303135183493832,0.7024210699873894,1.6730131348216557,-0.8126465905286439,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
643,-0.256468124269845,1.80177271426435,2.30737714503316,1.3515678668018292,0.4175622625986768,-0.5208204506427095,-1.1903491079856627,0.6213052947482436,-0.07546531948629838,-0.040274806222011794,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
751,0.37776922749878733,1.1144130929390257,-0.368142434616071,1.3515678668018292,0.22765639100620172,-0.5620720223352018,1.0129155771802805,1.0244678689463698,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
842,-0.0027731835623884637,-1.4975534680972067,-0.8546005400068403,-1.2303135183493832,-1.196637645937361,2.010525994123866,-0.8126465905286439,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
726,1.3925489903285955,-0.6727219225068175,-0.8546005400068403,1.3515678668018292,-1.196637645937361,-0.6258244513145083,0.06865928353773322,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
680,-0.256468124269845,-1.3600815438321416,-0.12491338192068635,0.06062717422622297,-0.057202416382510855,-0.5320708792861165,1.07586599675645,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
936,0.5046166978525156,-1.085137695302012,-0.368142434616071,-1.2303135183493832,-0.626920031159936,1.185494560274019,-0.8126465905286439,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
1009,-0.8907054760384773,0.28958154734863656,-0.8546005400068403,0.31881531274134417,0.22765639100620172,-0.4795688789502172,0.06865928353773322,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
753,1.5193964606823238,0.22084558521610412,-0.5505642241376094,-0.19756096428889824,-0.15215535217874837,2.010525994123866,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1005,-0.6370105353310208,-0.26030614971162286,0.6047737761654676,0.31881531274134417,-0.626920031159936,-0.5395711650483879,-0.6867457513763041,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1146,-0.12962065391611674,0.9769411686739609,0.3615447234700829,1.3515678668018292,0.1327034552099642,-0.3895654498029612,0.761113898875601,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
329,0.7583116385599631,-0.9476657710369472,-0.8546005400068403,-1.7466897953796257,-0.7218729669561735,1.8605202788784392,-0.8126465905286439,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2
153,-0.5101630649773016,0.22084558521610412,-0.368142434616071,0.680278706662514,1.746903363746002,-0.5095700219993025,0.25751054226624276,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
113,0.25092175714505904,-1.3600815438321416,-0.8546005400068403,-1.2303135183493832,0.22765639100620172,2.085528851746579,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
833,0.12407428679133078,0.5645253958787663,2.30737714503316,-0.7139372413191407,0.22765639100620172,-0.5320708792861165,0.38341138141858216,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
496,0.7583116385599631,0.22084558521610412,-0.8546005400068403,1.3515678668018292,2.22166804272719,-0.4945694504747599,4.28633739514111,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1112,2.66102369386586,1.1831490550715582,0.3615447234700829,1.3515678668018292,0.7024210699873894,-0.49831959335589554,0.761113898875601,0.6564509139503623,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
561,-1.271247887099653,0.9769411686739609,-1.0978295927022248,0.8351915897715866,0.22765639100620172,-0.4945694504747599,2.586676066584525,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
892,-1.271247887099653,2.420396373457142,3.0370643031193136,0.31881531274134417,1.556997492153527,-0.5208204506427095,1.2647172554849593,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
761,-0.256468124269845,-1.4975534680972067,-0.8546005400068403,-1.2303135183493832,-1.196637645937361,2.010525994123866,-1.4421507862903418,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
165,-0.12962065391611674,1.1144130929390257,3.2802933558146985,0.31881531274134417,-0.15215535217874837,-0.5020697362370312,-0.434944073071625,-0.12871325953361987,-0.07546531948629838,-0.040274806222011794,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
967,0.37776922749878733,3.588907729710193,3.2802933558146985,1.3515678668018292,0.9872798773761019,-0.5583218794540662,0.06865928353773322,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
71,-0.256468124269845,-0.9476657710369472,-0.368142434616071,-1.2303135183493832,0.7024210699873894,2.2730359958033626,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
845,-0.5101630649773016,-1.3600815438321416,-1.0978295927022248,1.093379728286708,-2.5259787470846864,-0.5620720223352018,-1.1903491079856627,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
1203,-0.12962065391611674,0.22084558521610412,0.6047737761654676,-1.2303135183493832,-0.34206122377122344,2.2355345669920057,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
701,-0.256468124269845,0.28958154734863656,-0.6113714873114556,-1.2303135183493832,1.4620445563572895,2.2730359958033626,-1.4421507862903418,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
360,1.138854049621148,0.7019973201438311,1.2736536710777753,0.008989546523198907,0.22765639100620172,-0.5095700219993025,-0.24609281434311575,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2
533,1.646243931036052,0.1521096230835717,-0.6113714873114556,1.093379728286708,-1.3865435175298362,-0.550821593691795,-1.1273986884094929,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
806,-1.1444004167459338,0.1521096230835717,-1.0978295927022248,0.008989546523198907,0.4175622625986768,-0.49831959335589554,0.8870147380279407,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
819,-0.6370105353310208,-1.085137695302012,-0.8546005400068403,0.31881531274134417,-0.057202416382510855,-0.5020697362370312,2.3348743882798457,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
1113,-0.256468124269845,1.0456771308064934,-0.12491338192068635,-0.04264808117982561,0.03775051941372667,-0.5208204506427095,-1.4421507862903418,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
431,0.7583116385599631,0.28958154734863656,-0.368142434616071,-0.7139372413191407,-1.196637645937361,-0.6333247370767795,0.38341138141858216,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
519,-0.12962065391611674,-0.9476657710369472,-0.368142434616071,1.3515678668018292,-0.5319670953636985,-0.5208204506427095,-0.434944073071625,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
49,-0.6370105353310208,-1.085137695302012,-0.8546005400068403,0.06062717422622297,-1.3865435175298362,-0.5208204506427095,0.761113898875601,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
547,-0.256468124269845,-0.5352499982417526,-0.12491338192068635,-0.4557491028040195,-0.5319670953636985,-0.5958233082654228,0.38341138141858216,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
173,-0.0027731835623884637,0.42705347161370144,0.6047737761654676,1.4548431222078777,-0.2471082879749859,-0.4795688789502172,2.0830727099751667,0.8220585436985657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
453,-2.793417531344374,1.1831490550715582,0.3615447234700829,0.06062717422622297,-0.5319670953636985,-0.5695723080974733,0.6352130597232614,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
906,1.3925489903285955,2.9015481083848687,3.2802933558146985,-1.2303135183493832,0.7024210699873894,2.3855402822374328,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1035,-0.12962065391611674,-1.085137695302012,-0.368142434616071,1.3515678668018292,-0.437014159567461,-0.5208204506427095,-0.434944073071625,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
553,-0.12962065391611674,-1.085137695302012,0.11831567077469828,0.31881531274134417,-1.196637645937361,-0.5770725938597445,0.005708863961563362,0.4194479949329334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
1107,-0.763858005684749,1.1831490550715582,1.0912318815562367,0.31881531274134417,0.7024210699873894,-0.5020697362370312,-0.8126465905286439,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
247,0.6314641682062438,-1.2913455816996093,-1.0978295927022248,0.8351915897715866,-2.5259787470846864,-0.5695723080974733,2.3348743882798457,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
504,-0.0027731835623884637,-1.3600815438321416,-1.0978295927022248,-1.2303135183493832,-1.5764493891223113,1.1104917026513057,-0.8126465905286439,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
